dataset,figure,figure_id,model,solution,source_id,source_kind,source_locator,source_sha256,value,value_note,x
WK,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L3,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,24.3,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J4,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,40.5,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K4,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,36.2,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L4,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,23.3,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J5,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,42.1,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K5,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,34.8,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L5,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,23.1,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J6,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,55.4,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K6,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,27.5,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L6,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,17.1,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J7,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,34.6,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K7,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,38.5,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L7,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,26.9,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J8,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,29.3,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K8,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,51.5,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,JODIE,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L8,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,19.2,Exact numeric cell from the author plotting workbook.,
WK,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J9,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,35.8,Exact numeric cell from the author plotting workbook.,
WK,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K9,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,34.8,Exact numeric cell from the author plotting workbook.,
WK,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L9,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,29.4,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J10,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,38.2,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K10,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,33.6,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L10,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,28.2,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J11,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,40.5,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K11,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,31.5,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L11,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,28.0,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J12,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,52.6,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K12,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,25.4,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L12,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,22.0,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J13,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,32.1,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K13,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,35.5,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L13,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,32.4,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J14,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,26.8,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K14,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,48.7,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L14,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,24.5,Exact numeric cell from the author plotting workbook.,
WK,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J15,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,74.8,Exact numeric cell from the author plotting workbook.,
WK,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K15,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,8.1,Exact numeric cell from the author plotting workbook.,
WK,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L15,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,17.1,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J16,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,76.5,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K16,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,7.4,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L16,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,16.1,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J17,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,78.2,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K17,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,6.5,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L17,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,15.3,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J18,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,84.6,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K18,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,5.2,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L18,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,10.2,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J19,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,70.4,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K19,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,10.6,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L19,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,19.0,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J20,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,64.5,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K20,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,15.3,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,TGAT,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L20,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,20.2,Exact numeric cell from the author plotting workbook.,
WK,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J21,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,41.5,Exact numeric cell from the author plotting workbook.,
WK,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K21,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,36.2,Exact numeric cell from the author plotting workbook.,
WK,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L21,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,22.3,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J22,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,44.8,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K22,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,34.1,Exact numeric cell from the author plotting workbook.,
MC,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L22,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,21.1,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J23,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,46.7,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K23,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,32.5,Exact numeric cell from the author plotting workbook.,
RT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L23,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,20.8,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J24,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,58.2,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K24,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,25.6,Exact numeric cell from the author plotting workbook.,
LM,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L24,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,16.2,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J25,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,37.8,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K25,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,39.8,Exact numeric cell from the author plotting workbook.,
WT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L25,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,22.4,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J26,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,32.5,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K26,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,48.2,Exact numeric cell from the author plotting workbook.,
GT,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,APAN,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L26,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,19.3,Exact numeric cell from the author plotting workbook.,
AVG,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,AVG,Warp divergence,workbook_b,exact_workbook_value,Sheet1!J27,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,49.1,Explicit average cell from the author plotting workbook.,
AVG,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,AVG,Dependency synchronization,workbook_b,exact_workbook_value,Sheet1!K27,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,29.4,Explicit average cell from the author plotting workbook.,
AVG,fig9b_gpu_overhead_breakdown,fig9b_gpu_overhead_breakdown,AVG,Dynamic dependency bookkeeping,workbook_b,exact_workbook_value,Sheet1!L27,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,21.5,Explicit average cell from the author plotting workbook.,
WK,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,JODIE,TGLite-CPU,workbook_b,exact_workbook_value,Sheet1!S31,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,1.0,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
WK,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,JODIE,Cascade,workbook_b,exact_workbook_value,Sheet1!T31,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,5.42,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
